Area Name,Division,Ownership,Household Size,Total number of female headed households,No exclusive room,1,2,3,4,5,6 and above
 CHATTISGARH,Rural,Owned,1," 1,45,504 "," 5,217 "," 1,00,280 "," 29,795 "," 6,452 "," 2,390 ", 667 , 703 
 CHATTISGARH,Rural,Owned,2," 74,194 "," 1,820 "," 38,932 "," 24,341 "," 5,948 "," 2,108 ", 576 , 469 
 CHATTISGARH,Rural,Owned,3," 64,301 "," 1,229 "," 26,327 "," 24,853 "," 7,620 "," 2,781 ", 830 , 661 
 CHATTISGARH,Rural,Owned,4," 54,623 ", 832 ," 18,051 "," 22,524 "," 8,019 "," 3,362 "," 1,032 ", 803 
 CHATTISGARH,Rural,Owned,5," 41,986 ", 574 ," 11,047 "," 17,374 "," 7,547 "," 3,361 "," 1,147 ", 936 
 CHATTISGARH,Rural,Owned,608," 53,356 ", 632 ," 9,706 "," 21,039 "," 11,881 "," 5,919 "," 2,119 "," 2,060 "
 CHATTISGARH,Rural,Owned,9+," 9,726 ", 127 , 993 ," 2,308 "," 2,322 "," 1,779 ", 897 ," 1,300 "
 CHATTISGARH,Rural,Rented,All Households," 7,914 ", 339 ," 4,145 "," 2,366 ", 725 , 215 , 67 , 57 
 CHATTISGARH,Rural,Rented,1," 2,651 ", 173 ," 1,657 ", 583 , 172 , 39 , 15 , 12 
 CHATTISGARH,Rural,Rented,2," 1,704 ", 68 , 978 , 460 , 141 , 38 , 8 , 11 
 CHATTISGARH,Rural,Rented,3," 1,379 ", 42 , 684 , 450 , 148 , 40 , 6 , 9 
 CHATTISGARH,Rural,Rented,4, 968 , 27 , 413 , 365 , 108 , 34 , 13 , 8 
 CHATTISGARH,Rural,Rented,5, 633 , 20 , 240 , 256 , 75 , 26 , 11 , 5 
 CHATTISGARH,Rural,Rented,608, 491 , 8 , 156 , 219 , 62 , 28 , 8 , 10 
 CHATTISGARH,Rural,Rented,9+, 88 , 1 , 17 , 33 , 19 , 10 , 6 , 2 
 CHATTISGARH,Rural,Any Other,All Households," 22,614 "," 3,155 "," 14,851 "," 3,145 ", 869 , 378 , 92 , 124 
 CHATTISGARH,Rural,Any Other,1," 10,129 "," 1,805 "," 6,960 ", 943 , 239 , 115 , 25 , 42 
 CHATTISGARH,Rural,Any Other,2," 5,392 ", 712 ," 3,715 ", 714 , 146 , 70 , 12 , 23 
 CHATTISGARH,Rural,Any Other,3," 3,234 ", 311 ," 2,119 ", 560 , 153 , 64 , 16 , 11 
 CHATTISGARH,Rural,Any Other,4," 2,000 ", 199 ," 1,159 ", 441 , 120 , 54 , 14 , 13 
 CHATTISGARH,Rural,Any Other,5," 1,002 ", 70 , 531 , 244 , 96 , 32 , 14 , 15 
 CHATTISGARH,Rural,Any Other,608, 768 , 52 , 339 , 215 , 102 , 34 , 11 , 15 
 CHATTISGARH,Rural,Any Other,9+, 89 , 6 , 28 , 28 , 13 , 9 , -   , 5 
 CHATTISGARH,Urban,Total,All Households," 1,52,129 "," 2,864 "," 50,680 "," 49,001 "," 24,820 "," 13,286 "," 5,162 "," 6,316 "
 CHATTISGARH,Urban,Total,1," 28,955 ", 968 ," 16,999 "," 7,151 "," 2,371 ", 940 , 252 , 274 
 CHATTISGARH,Urban,Total,2," 24,874 ", 571 ," 10,968 "," 8,218 "," 3,050 "," 1,278 ", 416 , 373 
 CHATTISGARH,Urban,Total,3," 26,097 ", 477 ," 8,727 "," 9,506 "," 4,439 "," 1,786 ", 583 , 579 
 CHATTISGARH,Urban,Total,4," 23,700 ", 321 ," 6,487 "," 8,829 "," 4,453 "," 2,212 ", 709 , 689 
 CHATTISGARH,Urban,Total,5," 18,404 ", 227 ," 3,806 "," 6,656 "," 3,914 "," 2,085 ", 858 , 858 
 CHATTISGARH,Urban,Total,608," 22,891 ", 224 ," 3,327 "," 7,566 "," 5,182 "," 3,502 "," 1,428 "," 1,662 "
 CHATTISGARH,Urban,Total,9+," 7,208 ", 76 , 366 ," 1,075 "," 1,411 "," 1,483 ", 916 ," 1,881 "
 CHATTISGARH,Urban,Owned,All Households," 1,17,242 "," 1,898 "," 35,083 "," 37,655 "," 19,793 "," 11,933 "," 4,831 "," 6,049 "
 CHATTISGARH,Urban,Owned,1," 21,485 ", 624 ," 12,277 "," 5,556 "," 1,777 ", 794 , 206 , 251 
 CHATTISGARH,Urban,Owned,2," 17,948 ", 352 ," 7,297 "," 6,181 "," 2,326 "," 1,075 ", 374 , 343 
 CHATTISGARH,Urban,Owned,3," 18,874 ", 299 ," 5,752 "," 6,909 "," 3,296 "," 1,546 ", 536 , 536 
 CHATTISGARH,Urban,Owned,4," 17,876 ", 216 ," 4,343 "," 6,615 "," 3,445 "," 1,955 ", 653 , 649 
 CHATTISGARH,Urban,Owned,5," 14,906 ", 173 ," 2,676 "," 5,288 "," 3,212 "," 1,917 ", 813 , 827 
 CHATTISGARH,Urban,Owned,608," 19,571 ", 169 ," 2,464 "," 6,221 "," 4,487 "," 3,260 "," 1,363 "," 1,607 "
 CHATTISGARH,Urban,Owned,9+," 6,582 ", 65 , 274 , 885 ," 1,250 "," 1,386 ", 886 ," 1,836 "
 CHATTISGARH,Urban,Rented,All Households," 25,308 ", 579 ," 10,915 "," 8,663 "," 3,818 ", 961 , 206 , 166 
 CHATTISGARH,Urban,Rented,1," 4,982 ", 182 ," 3,053 "," 1,160 ", 448 , 98 , 27 , 14 
 CHATTISGARH,Urban,Rented,2," 5,065 ", 129 ," 2,589 "," 1,586 ", 564 , 147 , 28 , 22 
 CHATTISGARH,Urban,Rented,3," 5,420 ", 112 ," 2,184 "," 2,007 ", 891 , 174 , 25 , 27 
 CHATTISGARH,Urban,Rented,4," 4,382 ", 69 ," 1,573 "," 1,709 ", 776 , 193 , 36 , 26 
 CHATTISGARH,Urban,Rented,5," 2,591 ", 40 , 828 ," 1,047 ", 519 , 115 , 24 , 18 
 CHATTISGARH,Urban,Rented,608," 2,406 ", 39 , 617 ," 1,006 ", 500 , 166 , 46 , 32 
 CHATTISGARH,Urban,Rented,9+, 462 , 8 , 71 , 148 , 120 , 68 , 20 , 27 
 CHATTISGARH,Urban,Any Other,All Households," 9,579 ", 387 ," 4,682 "," 2,683 "," 1,209 ", 392 , 125 , 101 
 CHATTISGARH,Urban,Any Other,1," 2,488 ", 162 ," 1,669 ", 435 , 146 , 48 , 19 , 9 
 CHATTISGARH,Urban,Any Other,2," 1,861 ", 90 ," 1,082 ", 451 , 160 , 56 , 14 , 8 
 CHATTISGARH,Urban,Any Other,3," 1,803 ", 66 , 791 , 590 , 252 , 66 , 22 , 16 
 CHATTISGARH,Urban,Any Other,4," 1,442 ", 36 , 571 , 505 , 232 , 64 , 20 , 14 
 CHATTISGARH,Urban,Any Other,5, 907 , 14 , 302 , 321 , 183 , 53 , 21 , 13 
 CHATTISGARH,Urban,Any Other,608, 914 , 16 , 246 , 339 , 195 , 76 , 19 , 23 
 CHATTISGARH,Urban,Any Other,9+, 164 , 3 , 21 , 42 , 41 , 29 , 10 , 18 
 MADHYA PRADESH,Total,Total,All Households," 12,03,448 "," 37,388 "," 5,37,167 "," 3,54,067 "," 1,45,606 "," 73,949 "," 23,826 "," 31,445 "
 MADHYA PRADESH,Total,Total,1," 3,00,124 "," 14,457 "," 1,98,345 "," 60,893 "," 16,765 "," 6,271 "," 1,597 "," 1,796 "
 MADHYA PRADESH,Total,Total,2," 1,82,676 "," 6,714 "," 97,596 "," 52,082 "," 16,360 "," 6,449 "," 1,702 "," 1,773 "
 MADHYA PRADESH,Total,Total,3," 1,86,749 "," 5,377 "," 83,238 "," 60,780 "," 22,796 "," 9,253 "," 2,596 "," 2,709 "
 MADHYA PRADESH,Total,Total,4," 1,68,319 "," 4,141 "," 64,868 "," 58,120 "," 23,454 "," 11,207 "," 3,130 "," 3,399 "
 MADHYA PRADESH,Total,Total,5," 1,37,025 "," 2,888 "," 43,280 "," 48,186 "," 22,722 "," 11,978 "," 3,741 "," 4,230 "
 MADHYA PRADESH,Total,Total,608," 1,80,001 "," 3,194 "," 44,675 "," 63,068 "," 33,806 "," 19,808 "," 6,820 "," 8,630 "
 MADHYA PRADESH,Total,Total,9+," 48,554 ", 617 ," 5,165 "," 10,938 "," 9,703 "," 8,983 "," 4,240 "," 8,908 "
 MADHYA PRADESH,Total,Owned,All Households," 10,67,672 "," 30,610 "," 4,72,008 "," 3,13,081 "," 1,29,633 "," 69,016 "," 22,795 "," 30,529 "
 MADHYA PRADESH,Total,Owned,1," 2,69,557 "," 11,801 "," 1,79,244 "," 55,042 "," 14,685 "," 5,656 "," 1,459 "," 1,670 "
 MADHYA PRADESH,Total,Owned,2," 1,56,802 "," 5,271 "," 83,477 "," 45,100 "," 13,947 "," 5,750 "," 1,575 "," 1,682 "
 MADHYA PRADESH,Total,Owned,3," 1,59,709 "," 4,219 "," 70,357 "," 52,221 "," 19,475 "," 8,422 "," 2,437 "," 2,578 "
 MADHYA PRADESH,Total,Owned,4," 1,46,928 "," 3,410 "," 55,797 "," 50,645 "," 20,520 "," 10,316 "," 2,985 "," 3,255 "
 MADHYA PRADESH,Total,Owned,5," 1,23,166 "," 2,473 "," 38,228 "," 42,924 "," 20,568 "," 11,258 "," 3,593 "," 4,122 "
 MADHYA PRADESH,Total,Owned,608," 1,65,906 "," 2,866 "," 40,318 "," 57,291 "," 31,359 "," 18,993 "," 6,622 "," 8,457 "
 MADHYA PRADESH,Total,Owned,9+," 45,604 ", 570 ," 4,587 "," 9,858 "," 9,079 "," 8,621 "," 4,124 "," 8,765 "
 MADHYA PRADESH,Total,Rented,All Households," 90,281 "," 2,398 "," 40,704 "," 30,860 "," 11,604 "," 3,453 ", 680 , 582 
 MADHYA PRADESH,Total,Rented,1," 16,906 ", 733 ," 10,385 "," 3,923 "," 1,346 ", 381 , 73 , 65 
 MADHYA PRADESH,Total,Rented,2," 16,861 ", 507 ," 8,804 "," 5,187 "," 1,743 ", 480 , 81 , 59 
 MADHYA PRADESH,Total,Rented,3," 18,603 ", 446 ," 8,415 "," 6,509 "," 2,463 ", 574 , 108 , 88 
 MADHYA PRADESH,Total,Rented,4," 15,297 ", 324 ," 6,161 "," 5,823 "," 2,157 ", 650 , 92 , 90 
 MADHYA PRADESH,Total,Rented,5," 10,046 ", 185 ," 3,478 "," 4,099 "," 1,605 ", 509 , 102 , 68 
 MADHYA PRADESH,Total,Rented,608," 10,391 ", 181 ," 3,086 "," 4,454 "," 1,817 ", 585 , 147 , 121 
 MADHYA PRADESH,Total,Rented,9+," 2,177 ", 22 , 375 , 865 , 473 , 274 , 77 , 91 
 MADHYA PRADESH,Total,Any Other,All Households," 45,495 "," 4,380 "," 24,455 "," 10,126 "," 4,369 "," 1,480 ", 351 , 334 
 MADHYA PRADESH,Total,Any Other,1," 13,661 "," 1,923 "," 8,716 "," 1,928 ", 734 , 234 , 65 , 61 
 MADHYA PRADESH,Total,Any Other,2," 9,013 ", 936 ," 5,315 "," 1,795 ", 670 , 219 , 46 , 32 
 MADHYA PRADESH,Total,Any Other,3," 8,437 ", 712 ," 4,466 "," 2,050 ", 858 , 257 , 51 , 43 
 MADHYA PRADESH,Total,Any Other,4," 6,094 ", 407 ," 2,910 "," 1,652 ", 777 , 241 , 53 , 54 
 MADHYA PRADESH,Total,Any Other,5," 3,813 ", 230 ," 1,574 "," 1,163 ", 549 , 211 , 46 , 40 
 MADHYA PRADESH,Total,Any Other,608," 3,704 ", 147 ," 1,271 "," 1,323 ", 630 , 230 , 51 , 52 
 MADHYA PRADESH,Total,Any Other,9+, 773 , 25 , 203 , 215 , 151 , 88 , 39 , 52 
 MADHYA PRADESH,Rural,Total,All Households," 8,02,549 "," 30,997 "," 4,27,378 "," 2,24,148 "," 73,172 "," 29,761 "," 7,957 "," 9,136 "
 MADHYA PRADESH,Rural,Total,1," 2,46,001 "," 12,792 "," 1,71,438 "," 46,160 "," 10,539 "," 3,399 ", 743 , 930 
 MADHYA PRADESH,Rural,Total,2," 1,29,077 "," 5,616 "," 76,976 "," 34,012 "," 8,450 "," 2,812 ", 573 , 638 
 MADHYA PRADESH,Rural,Total,3," 1,22,281 "," 4,379 "," 63,145 "," 37,901 "," 11,229 "," 3,774 ", 931 , 922 
 MADHYA PRADESH,Rural,Total,4," 1,05,138 "," 3,243 "," 48,327 "," 35,421 "," 11,556 "," 4,445 "," 1,108 "," 1,038 "
 MADHYA PRADESH,Rural,Total,5," 80,755 "," 2,239 "," 31,889 "," 28,584 "," 11,009 "," 4,550 "," 1,237 "," 1,247 "
 MADHYA PRADESH,Rural,Total,608," 1,01,349 "," 2,351 "," 32,316 "," 36,805 "," 16,780 "," 8,160 "," 2,369 "," 2,568 "
 MADHYA PRADESH,Rural,Total,9+," 17,948 ", 377 ," 3,287 "," 5,265 "," 3,609 "," 2,621 ", 996 ," 1,793 "
 MADHYA PRADESH,Rural,Owned,All Households," 7,55,503 "," 26,363 "," 3,99,067 "," 2,14,428 "," 70,087 "," 28,880 "," 7,758 "," 8,920 "
 MADHYA PRADESH,Rural,Owned,1," 2,30,249 "," 10,766 "," 1,60,902 "," 43,916 "," 9,871 "," 3,214 ", 702 , 878 
 MADHYA PRADESH,Rural,Owned,2," 1,19,109 "," 4,621 "," 70,547 "," 32,151 "," 7,960 "," 2,672 ", 544 , 614 
 MADHYA PRADESH,Rural,Owned,3," 1,13,510 "," 3,608 "," 57,913 "," 35,972 "," 10,610 "," 3,620 ", 894 , 893 
 MADHYA PRADESH,Rural,Owned,4," 99,242 "," 2,802 "," 45,112 "," 33,901 "," 11,024 "," 4,312 "," 1,087 "," 1,004 "
 MADHYA PRADESH,Rural,Owned,5," 77,420 "," 2,003 "," 30,303 "," 27,584 "," 10,652 "," 4,439 "," 1,212 "," 1,227 "
 MADHYA PRADESH,Rural,Owned,608," 98,436 "," 2,205 "," 31,127 "," 35,774 "," 16,425 "," 8,028 "," 2,339 "," 2,538 "
 MADHYA PRADESH,Rural,Owned,9+," 17,537 ", 358 ," 3,163 "," 5,130 "," 3,545 "," 2,595 ", 980 ," 1,766 "
 MADHYA PRADESH,Rural,Rented,All Households," 19,206 ", 906 ," 10,846 "," 5,277 "," 1,608 ", 406 , 74 , 89 
 MADHYA PRADESH,Rural,Rented,1," 5,558 ", 325 ," 3,744 "," 1,079 ", 307 , 77 , 9 , 17 
 MADHYA PRADESH,Rural,Rented,2," 3,947 ", 207 ," 2,421 ", 987 , 256 , 59 , 10 , 7 
 MADHYA PRADESH,Rural,Rented,3," 3,667 ", 168 ," 2,048 "," 1,028 ", 320 , 72 , 17 , 14 
 MADHYA PRADESH,Rural,Rented,4," 2,658 ", 93 ," 1,330 ", 879 , 278 , 60 , 6 , 12 
 MADHYA PRADESH,Rural,Rented,5," 1,608 ", 56 , 682 , 595 , 201 , 52 , 11 , 11 
 MADHYA PRADESH,Rural,Rented,608," 1,548 ", 53 , 567 , 627 , 203 , 70 , 16 , 12 
 MADHYA PRADESH,Rural,Rented,9+, 220 , 4 , 54 , 82 , 43 , 16 , 5 , 16 
 MADHYA PRADESH,Rural,Any Other,All Households," 27,840 "," 3,728 "," 17,465 "," 4,443 "," 1,477 ", 475 , 125 , 127 
 MADHYA PRADESH,Rural,Any Other,1," 10,194 "," 1,701 "," 6,792 "," 1,165 ", 361 , 108 , 32 , 35 
 MADHYA PRADESH,Rural,Any Other,2," 6,021 ", 788 ," 4,008 ", 874 , 234 , 81 , 19 , 17 
 MADHYA PRADESH,Rural,Any Other,3," 5,104 ", 603 ," 3,184 ", 901 , 299 , 82 , 20 , 15 
 MADHYA PRADESH,Rural,Any Other,4," 3,238 ", 348 ," 1,885 ", 641 , 254 , 73 , 15 , 22 
 MADHYA PRADESH,Rural,Any Other,5," 1,727 ", 180 , 904 , 405 , 156 , 59 , 14 , 9 
 MADHYA PRADESH,Rural,Any Other,608," 1,365 ", 93 , 622 , 404 , 152 , 62 , 14 , 18 
 MADHYA PRADESH,Rural,Any Other,9+, 191 , 15 , 70 , 53 , 21 , 10 , 11 , 11 
 MADHYA PRADESH,Urban,Total,All Households," 4,00,899 "," 6,391 "," 1,09,789 "," 1,29,919 "," 72,434 "," 44,188 "," 15,869 "," 22,309 "
 MADHYA PRADESH,Urban,Total,1," 54,123 "," 1,665 "," 26,907 "," 14,733 "," 6,226 "," 2,872 ", 854 , 866 
 MADHYA PRADESH,Urban,Total,2," 53,599 "," 1,098 "," 20,620 "," 18,070 "," 7,910 "," 3,637 "," 1,129 "," 1,135 "
 MADHYA PRADESH,Urban,Total,3," 64,468 ", 998 ," 20,093 "," 22,879 "," 11,567 "," 5,479 "," 1,665 "," 1,787 "
 MADHYA PRADESH,Urban,Total,4," 63,181 ", 898 ," 16,541 "," 22,699 "," 11,898 "," 6,762 "," 2,022 "," 2,361 "
 MADHYA PRADESH,Urban,Total,5," 56,270 ", 649 ," 11,391 "," 19,602 "," 11,713 "," 7,428 "," 2,504 "," 2,983 "
 MADHYA PRADESH,Urban,Total,608," 78,652 ", 843 ," 12,359 "," 26,263 "," 17,026 "," 11,648 "," 4,451 "," 6,062 "
 MADHYA PRADESH,Urban,Total,9+," 30,606 ", 240 ," 1,878 "," 5,673 "," 6,094 "," 6,362 "," 3,244 "," 7,115 "
 MADHYA PRADESH,Urban,Owned,All Households," 3,12,169 "," 4,247 "," 72,941 "," 98,653 "," 59,546 "," 40,136 "," 15,037 "," 21,609 "
 MADHYA PRADESH,Urban,Owned,1," 39,308 "," 1,035 "," 18,342 "," 11,126 "," 4,814 "," 2,442 ", 757 , 792 
 MADHYA PRADESH,Urban,Owned,2," 37,693 ", 650 ," 12,930 "," 12,949 "," 5,987 "," 3,078 "," 1,031 "," 1,068 "
 MADHYA PRADESH,Urban,Owned,3," 46,199 ", 611 ," 12,444 "," 16,249 "," 8,865 "," 4,802 "," 1,543 "," 1,685 "
 MADHYA PRADESH,Urban,Owned,4," 47,686 ", 608 ," 10,685 "," 16,744 "," 9,496 "," 6,004 "," 1,898 "," 2,251 "
 MADHYA PRADESH,Urban,Owned,5," 45,746 ", 470 ," 7,925 "," 15,340 "," 9,916 "," 6,819 "," 2,381 "," 2,895 "
 MADHYA PRADESH,Urban,Owned,608," 67,470 ", 661 ," 9,191 "," 21,517 "," 14,934 "," 10,965 "," 4,283 "," 5,919 "
 MADHYA PRADESH,Urban,Owned,9+," 28,067 ", 212 ," 1,424 "," 4,728 "," 5,534 "," 6,026 "," 3,144 "," 6,999 "
 MADHYA PRADESH,Urban,Rented,All Households," 71,075 "," 1,492 "," 29,858 "," 25,583 "," 9,996 "," 3,047 ", 606 , 493 
 MADHYA PRADESH,Urban,Rented,1," 11,348 ", 408 ," 6,641 "," 2,844 "," 1,039 ", 304 , 64 , 48 
 MADHYA PRADESH,Urban,Rented,2," 12,914 ", 300 ," 6,383 "," 4,200 "," 1,487 ", 421 , 71 , 52 
 MADHYA PRADESH,Urban,Rented,3," 14,936 ", 278 ," 6,367 "," 5,481 "," 2,143 ", 502 , 91 , 74 
 MADHYA PRADESH,Urban,Rented,4," 12,639 ", 231 ," 4,831 "," 4,944 "," 1,879 ", 590 , 86 , 78 
 MADHYA PRADESH,Urban,Rented,5," 8,438 ", 129 ," 2,796 "," 3,504 "," 1,404 ", 457 , 91 , 57 
 MADHYA PRADESH,Urban,Rented,608," 8,843 ", 128 ," 2,519 "," 3,827 "," 1,614 ", 515 , 131 , 109 
 MADHYA PRADESH,Urban,Rented,9+," 1,957 ", 18 , 321 , 783 , 430 , 258 , 72 , 75 
 MADHYA PRADESH,Urban,Any Other,All Households," 17,655 ", 652 ," 6,990 "," 5,683 "," 2,892 "," 1,005 ", 226 , 207 
 MADHYA PRADESH,Urban,Any Other,1," 3,467 ", 222 ," 1,924 ", 763 , 373 , 126 , 33 , 26 
 MADHYA PRADESH,Urban,Any Other,2," 2,992 ", 148 ," 1,307 ", 921 , 436 , 138 , 27 , 15 
 MADHYA PRADESH,Urban,Any Other,3," 3,333 ", 109 ," 1,282 "," 1,149 ", 559 , 175 , 31 , 28 
 MADHYA PRADESH,Urban,Any Other,4," 2,856 ", 59 ," 1,025 "," 1,011 ", 523 , 168 , 38 , 32 
 MADHYA PRADESH,Urban,Any Other,5," 2,086 ", 50 , 670 , 758 , 393 , 152 , 32 , 31 
 MADHYA PRADESH,Urban,Any Other,608," 2,339 ", 54 , 649 , 919 , 478 , 168 , 37 , 34 
 MADHYA PRADESH,Urban,Any Other,9+, 582 , 10 , 133 , 162 , 130 , 78 , 28 , 41 
 GUJARAT,Total,Total,All Households," 10,91,256 "," 34,477 "," 4,90,412 "," 3,68,651 "," 1,30,797 "," 42,212 "," 12,595 "," 12,112 "
 GUJARAT,Total,Total,1," 2,22,545 "," 9,572 "," 1,22,952 "," 61,550 "," 20,414 "," 5,396 "," 1,386 "," 1,275 "
 GUJARAT,Total,Total,2," 1,47,299 "," 5,494 "," 76,238 "," 44,889 "," 14,739 "," 3,979 "," 1,074 ", 886 
 GUJARAT,Total,Total,3," 1,61,537 "," 5,431 "," 77,392 "," 54,013 "," 17,684 "," 4,727 "," 1,253 "," 1,037 "
 GUJARAT,Total,Total,4," 1,57,279 "," 4,547 "," 69,017 "," 55,309 "," 19,273 "," 6,059 "," 1,634 "," 1,440 "
 GUJARAT,Total,Total,5," 1,55,640 "," 3,802 "," 60,268 "," 58,061 "," 21,852 "," 7,236 "," 2,482 "," 1,939 "
 GUJARAT,Total,Total,608," 1,93,076 "," 4,591 "," 71,747 "," 75,467 "," 26,318 "," 9,322 "," 2,856 "," 2,775 "
 GUJARAT,Total,Total,9+," 53,880 "," 1,040 "," 12,798 "," 19,362 "," 10,517 "," 5,493 "," 1,910 "," 2,760 "
 GUJARAT,Total,Owned,All Households," 9,57,712 "," 28,188 "," 4,13,907 "," 3,31,434 "," 1,20,651 "," 39,794 "," 12,059 "," 11,679 "
 GUJARAT,Total,Owned,1," 1,95,612 "," 7,994 "," 1,05,634 "," 55,799 "," 18,696 "," 4,984 "," 1,310 "," 1,195 "
 GUJARAT,Total,Owned,2," 1,24,392 "," 4,331 "," 62,385 "," 39,091 "," 13,102 "," 3,662 ", 994 , 827 
 GUJARAT,Total,Owned,3," 1,36,775 "," 4,206 "," 63,010 "," 47,222 "," 15,830 "," 4,358 "," 1,172 ", 977 
 GUJARAT,Total,Owned,4," 1,36,361 "," 3,637 "," 57,317 "," 49,177 "," 17,648 "," 5,635 "," 1,570 "," 1,377 "
 GUJARAT,Total,Owned,5," 1,39,550 "," 3,184 "," 51,703 "," 52,861 "," 20,570 "," 6,940 "," 2,399 "," 1,893 "
 GUJARAT,Total,Owned,608," 1,75,162 "," 3,937 "," 62,625 "," 69,382 "," 24,854 "," 8,909 "," 2,758 "," 2,697 "
 GUJARAT,Total,Owned,9+," 49,860 ", 899 ," 11,233 "," 17,902 "," 9,951 "," 5,306 "," 1,856 "," 2,713 "
 GUJARAT,Total,Rented,All Households," 1,07,465 "," 4,493 "," 61,051 "," 31,062 "," 8,320 "," 1,910 ", 371 , 258 
 GUJARAT,Total,Rented,1," 20,301 "," 1,091 "," 13,184 "," 4,415 "," 1,251 ", 281 , 38 , 41 
 GUJARAT,Total,Rented,2," 18,657 ", 828 ," 11,250 "," 4,886 "," 1,353 ", 257 , 52 , 31 
 GUJARAT,Total,Rented,3," 20,409 ", 908 ," 11,792 "," 5,741 "," 1,572 ", 298 , 58 , 40 
 GUJARAT,Total,Rented,4," 17,301 ", 688 ," 9,568 "," 5,235 "," 1,378 ", 344 , 48 , 40 
 GUJARAT,Total,Rented,5," 13,325 ", 467 ," 6,948 "," 4,496 "," 1,085 ", 238 , 62 , 29 
 GUJARAT,Total,Rented,608," 14,294 ", 424 ," 7,123 "," 5,069 "," 1,217 ", 345 , 73 , 43 
 GUJARAT,Total,Rented,9+," 3,178 ", 87 ," 1,186 "," 1,220 ", 464 , 147 , 40 , 34 
 GUJARAT,Total,Any Other,All Households," 26,079 "," 1,796 "," 15,454 "," 6,155 "," 1,826 ", 508 , 165 , 175 
 GUJARAT,Total,Any Other,1," 6,632 ", 487 ," 4,134 "," 1,336 ", 467 , 131 , 38 , 39 
 GUJARAT,Total,Any Other,2," 4,250 ", 335 ," 2,603 ", 912 , 284 , 60 , 28 , 28 
 GUJARAT,Total,Any Other,3," 4,353 ", 317 ," 2,590 "," 1,050 ", 282 , 71 , 23 , 20 
 GUJARAT,Total,Any Other,4," 3,617 ", 222 ," 2,132 ", 897 , 247 , 80 , 16 , 23 
 GUJARAT,Total,Any Other,5," 2,765 ", 151 ," 1,617 ", 704 , 197 , 58 , 21 , 17 
 GUJARAT,Total,Any Other,608," 3,620 ", 230 ," 1,999 "," 1,016 ", 247 , 68 , 25 , 35 
 GUJARAT,Total,Any Other,9+, 842 , 54 , 379 , 240 , 102 , 40 , 14 , 13 
 GUJARAT,Rural,Total,All Households," 5,84,675 "," 21,089 "," 3,01,193 "," 1,96,132 "," 48,994 "," 12,054 "," 2,585 "," 2,628 "
 GUJARAT,Rural,Total,1," 1,42,813 "," 6,571 "," 85,929 "," 38,304 "," 9,344 "," 1,898 ", 379 , 388 
 GUJARAT,Rural,Total,2," 78,055 "," 3,214 "," 45,843 "," 22,800 "," 4,796 ", 993 , 214 , 195 
 GUJARAT,Rural,Total,3," 82,212 "," 3,072 "," 44,725 "," 26,765 "," 5,974 "," 1,221 ", 222 , 233 
 GUJARAT,Rural,Total,4," 78,271 "," 2,626 "," 39,573 "," 27,436 "," 6,551 "," 1,517 ", 280 , 288 
 GUJARAT,Rural,Total,5," 77,482 "," 2,207 "," 34,979 "," 29,806 "," 7,761 "," 1,916 ", 448 , 365 
 GUJARAT,Rural,Total,608," 1,00,840 "," 2,753 "," 42,721 "," 40,865 "," 10,446 "," 2,835 ", 628 , 592 
 GUJARAT,Rural,Total,9+," 25,002 ", 646 ," 7,423 "," 10,156 "," 4,122 "," 1,674 ", 414 , 567 
 GUJARAT,Rural,Owned,All Households," 5,49,825 "," 19,376 "," 2,80,991 "," 1,86,377 "," 46,555 "," 11,542 "," 2,465 "," 2,519 "
 GUJARAT,Rural,Owned,1," 1,32,352 "," 5,962 "," 79,077 "," 36,017 "," 8,793 "," 1,785 ", 360 , 358 
 GUJARAT,Rural,Owned,2," 71,979 "," 2,909 "," 42,230 "," 21,169 "," 4,378 ", 912 , 197 , 184 
 GUJARAT,Rural,Owned,3," 76,224 "," 2,794 "," 41,248 "," 25,063 "," 5,544 "," 1,153 ", 200 , 222 
 GUJARAT,Rural,Owned,4," 73,569 "," 2,414 "," 37,001 "," 25,988 "," 6,174 "," 1,448 ", 270 , 274 
 GUJARAT,Rural,Owned,5," 74,201 "," 2,084 "," 33,297 "," 28,667 "," 7,512 "," 1,858 ", 428 , 355 
 GUJARAT,Rural,Owned,608," 97,213 "," 2,602 "," 40,991 "," 39,567 "," 10,141 "," 2,742 ", 604 , 566 
 GUJARAT,Rural,Owned,9+," 24,287 ", 611 ," 7,147 "," 9,906 "," 4,013 "," 1,644 ", 406 , 560 
 GUJARAT,Rural,Rented,All Households," 24,260 ", 898 ," 13,665 "," 7,358 "," 1,846 ", 363 , 72 , 58 
 GUJARAT,Rural,Rented,1," 7,130 ", 347 ," 4,679 "," 1,615 ", 388 , 79 , 10 , 12 
 GUJARAT,Rural,Rented,2," 4,327 ", 152 ," 2,515 "," 1,269 ", 316 , 60 , 8 , 7 
 GUJARAT,Rural,Rented,3," 4,308 ", 142 ," 2,404 "," 1,321 ", 367 , 49 , 17 , 8 
 GUJARAT,Rural,Rented,4," 3,348 ", 111 ," 1,735 "," 1,139 ", 290 , 58 , 5 , 10 
 GUJARAT,Rural,Rented,5," 2,322 ", 66 ," 1,126 ", 892 , 183 , 37 , 11 , 7 
 GUJARAT,Rural,Rented,608," 2,384 ", 68 ," 1,051 ", 947 , 227 , 64 , 15 , 12 
